,url,title,genre,cag_rating,cag_release,tomatoScore,popcornScore
/m/muriel-1963,/m/muriel-1963,Muriel ou Le Temps d'un Retour (The Time of Return),"[""Art House & International"",""Drama""]",NR,1963,83,79
/m/a_man_called_ove,/m/a_man_called_ove,A Man Called Ove (En man som heter Ove),"[""Art House & International"",""Comedy"",""Drama""]",PG-13,2016,90,87
/m/yasoo-running-wild,/m/yasoo-running-wild,Ya-soo (Running Wild),"[""Action & Adventure"",""Art House & International"",""Mystery & Suspense""]",NR,2006,null,61
/m/true_identity,/m/true_identity,True Identity,"[""Comedy""]",R,1991,43,26
/m/1201467-angel,/m/1201467-angel,Angel,"[""Drama""]",G,2007,50,32
/m/bend_it_like_beckham,/m/bend_it_like_beckham,Bend It like Beckham,"[""Comedy"",""Drama""]",PG-13,2003,85,73
/m/wolves_of_kromer,/m/wolves_of_kromer,The Wolves of Kromer,"[""Art House & International"",""Horror"",""Kids & Family"",""Science Fiction & Fantasy""]",NR,2000,null,43
/m/last_wedding,/m/last_wedding,Last Wedding,"[""Comedy"",""Drama"",""Romance""]",R,2001,83,61
/m/rock-rule,/m/rock-rule,Rock And Rule,"[""Action & Adventure"",""Animation"",""Art House & International"",""Drama"",""Musical & Performing Arts"",""Science Fiction & Fantasy""]",PG,1983,null,72
/m/language_of_a_broken_heart_2013,/m/language_of_a_broken_heart_2013,Language of a Broken Heart,"[""Comedy"",""Drama"",""Romance""]",R,2013,36,48
/m/pentagon_papers,/m/pentagon_papers,The Pentagon Papers,"[""Drama"",""Mystery & Suspense"",""Television""]",R,2003,null,64
/m/eyes_of_an_angel,/m/eyes_of_an_angel,Eyes of an Angel,"[""Drama"",""Television""]",PG-13,1989,null,56
/m/finishing_the_game,/m/finishing_the_game,Finishing the Game,"[""Comedy""]",NR,2007,35,48
/m/like-a-virgin-cheonhajangsa-madonna,/m/like-a-virgin-cheonhajangsa-madonna,Like a Virgin (Cheonhajangsa madonna),"[""Art House & International"",""Comedy""]",NR,2006,null,77
/m/1085020-hard_to_die,/m/1085020-hard_to_die,Hard to Die,"[""Action & Adventure"",""Art House & International"",""Comedy"",""Horror""]",R,1990,null,54
/m/the_good_the_bad_and_the_ugly,/m/the_good_the_bad_and_the_ugly,"The Good, the Bad and the Ugly","[""Western""]",R,1966,97,97
/m/10006109-magician,/m/10006109-magician,The Magician,"[""Comedy"",""Drama""]",NR,2010,73,75
/m/orderers-les-ordres,/m/orderers-les-ordres,Orderers (Les Ordres),"[""Drama""]",NR,1974,null,91
/m/stuff,/m/stuff,The Stuff,"[""Comedy"",""Horror"",""Science Fiction & Fantasy""]",R,1985,69,45
/m/1011605-king_and_i,/m/1011605-king_and_i,The King and I,"[""Classics"",""Musical & Performing Arts"",""Romance""]",G,1956,96,83
/m/spymate_2006,/m/spymate_2006,Spymate,"[""Action & Adventure"",""Comedy"",""Kids & Family""]",PG,2004,17,38
/m/year_of_the_carnivore,/m/year_of_the_carnivore,Year of the Carnivore,"[""Comedy"",""Drama"",""Musical & Performing Arts""]",NR,2009,null,58
/m/get_over_it,/m/get_over_it,Get Over It,"[""Comedy"",""Romance""]",PG-13,2001,44,52
/m/blue_sunshine,/m/blue_sunshine,Blue Sunshine,"[""Horror""]",R,1976,80,45
/m/while_the_city_sleeps,/m/while_the_city_sleeps,While the City Sleeps,"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",NR,1955,89,67
/m/avalon,/m/avalon,Avalon,"[""Action & Adventure"",""Animation"",""Art House & International"",""Drama"",""Science Fiction & Fantasy""]",R,2001,80,73
/m/expect_the_unexpected,/m/expect_the_unexpected,Expect the Unexpected (Fai seung dat yin),"[""Art House & International"",""Drama"",""Mystery & Suspense""]",NR,1998,null,77
/m/love_can_seriously_damage_your_health,/m/love_can_seriously_damage_your_health,Love Can Seriously Damage Your Health,"[""Art House & International"",""Comedy"",""Romance""]",PG-13,1997,null,71
/m/hiding_out,/m/hiding_out,Hiding Out,"[""Comedy"",""Mystery & Suspense""]",PG-13,1987,33,70
/m/la_rupture,/m/la_rupture,La Rupture (The Break Up) (The Breach) (Hallucination),"[""Art House & International"",""Drama"",""Mystery & Suspense""]",NR,1970,null,75
/m/lord_of_war,/m/lord_of_war,Lord of War,"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",R,2005,62,85
/m/hangmans_knot,/m/hangmans_knot,Hangman's Knot,"[""Classics"",""Western""]",NR,1952,null,53
/m/1005132-dakota,/m/1005132-dakota,Dakota,"[""Drama"",""Romance""]",PG,1988,null,27
/m/puff_puff_pass,/m/puff_puff_pass,"Puff, Puff, Pass","[""Comedy""]",R,2006,null,57
/m/the_loneliest_planet,/m/the_loneliest_planet,The Loneliest Planet,"[""Drama""]",NR,2012,73,31
/m/track_of_the_vampire,/m/track_of_the_vampire,Blood Bath,"[""Classics"",""Horror"",""Mystery & Suspense""]",NR,1966,null,27
/m/kuma,/m/kuma,Kuma,"[""Drama""]",NR,2012,95,63
/m/private_property_2007,/m/private_property_2007,Private Property (Nue propriete),"[""Art House & International"",""Drama""]",NR,2007,76,65
/m/1093420-stranger_than_fiction,/m/1093420-stranger_than_fiction,Stranger Than Fiction,"[""Action & Adventure"",""Horror"",""Mystery & Suspense""]",R,1999,38,56
/m/conspiracy_theory,/m/conspiracy_theory,Conspiracy Theory,"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",R,1997,56,64
/m/prime_suspect_1982,/m/prime_suspect_1982,Prime Suspect,"[""Drama"",""Mystery & Suspense""]",NR,1982,null,65
/m/20_dates,/m/20_dates,20 Dates,"[""Comedy"",""Drama""]",R,1999,36,47
/m/killer_that_stalked_new_york,/m/killer_that_stalked_new_york,The Killer That Stalked New York,"[""Classics"",""Drama"",""Mystery & Suspense""]",NR,1950,null,35
/m/fly_wheel,/m/fly_wheel,Fly Wheel,"[""Drama"",""Faith & Spirituality""]",NR,2003,null,82
/m/1098497-model_behavior,/m/1098497-model_behavior,Model Behavior,"[""Comedy"",""Television""]",NR,2000,null,65
/m/funny_girl,/m/funny_girl,Funny Girl,"[""Classics"",""Comedy"",""Drama"",""Musical & Performing Arts""]",G,1968,93,85
/m/mfa,/m/mfa,M.F.A.,"[""Drama"",""Mystery & Suspense""]",NR,2017,77,87
/m/at_war,/m/at_war,At War (En guerre),"[""Art House & International"",""Drama""]",NR,2019,71,94
/m/the_rundown,/m/the_rundown,The Rundown,"[""Action & Adventure"",""Comedy""]",PG-13,2003,69,66
/m/eagle_and_the_hawk,/m/eagle_and_the_hawk,The Eagle and the Hawk,"[""Action & Adventure"",""Classics"",""Drama""]",NR,1933,null,69
/m/patang_2012,/m/patang_2012,Patang,"[""Drama""]",NR,2012,56,64
/m/edwin_boyd_2012,/m/edwin_boyd_2012,Edwin Boyd (Citizen Gangster),"[""Drama""]",NR,2012,53,40
/m/two_lovers,/m/two_lovers,Two Lovers,"[""Drama"",""Romance""]",R,2008,82,59
/m/cinevardaphoto,/m/cinevardaphoto,Cinévardaphoto,"[""Art House & International"",""Documentary"",""Musical & Performing Arts"",""Special Interest""]",NR,2005,94,70
/m/rush_beyond_the_lighted_stage,/m/rush_beyond_the_lighted_stage,Rush: Beyond the Lighted Stage,"[""Documentary"",""Musical & Performing Arts"",""Special Interest""]",NR,2010,90,94
/m/1022370-unfaithfully_yours,/m/1022370-unfaithfully_yours,Unfaithfully Yours,"[""Comedy"",""Romance""]",PG,1984,27,46
/m/ghost_team_2016,/m/ghost_team_2016,Ghost Team,"[""Comedy""]",PG-13,2016,11,30
/m/internal_affairs,/m/internal_affairs,Internal Affairs,"[""Drama"",""Mystery & Suspense""]",R,1990,88,59
/m/1003722-casino_royale,/m/1003722-casino_royale,Casino Royale,"[""Action & Adventure"",""Classics"",""Comedy""]",G,1967,26,35
/m/brother_1997,/m/brother_1997,Brother,"[""Art House & International"",""Drama""]",R,1997,100,83
/m/the_green_prince,/m/the_green_prince,The Green Prince,"[""Documentary"",""Special Interest""]",PG-13,2014,77,83
/m/grizzly_2015,/m/grizzly_2015,Into The Grizzly Maze,"[""Action & Adventure"",""Horror"",""Mystery & Suspense""]",R,2015,36,24
/m/stars_in_my_crown,/m/stars_in_my_crown,Stars in My Crown,"[""Drama"",""Western""]",G,1950,null,90
/m/hector_2015,/m/hector_2015,Hector,"[""Art House & International"",""Drama""]",NR,2015,93,75
/m/izzy_gets_the_fck_across_town,/m/izzy_gets_the_fck_across_town,Izzy Gets the F*ck Across Town,"[""Comedy"",""Drama""]",NR,2018,54,62
/m/high_plains_drifter,/m/high_plains_drifter,High Plains Drifter,"[""Classics"",""Drama"",""Western""]",R,1973,96,86
/m/1123900-embalmer,/m/1123900-embalmer,L' Imbalsamatore (The Embalmer) (The Taxidermist),"[""Art House & International"",""Drama"",""Mystery & Suspense"",""Romance""]",NR,2002,81,70
/m/jds_revenge,/m/jds_revenge,J.D.'s Revenge,"[""Action & Adventure"",""Drama"",""Horror"",""Mystery & Suspense""]",R,1976,null,60
/m/automatons,/m/automatons,Automatons,"[""Drama"",""Science Fiction & Fantasy""]",NR,2006,63,50
/m/golmaal_fun_unlimited,/m/golmaal_fun_unlimited,Golmaal: Fun Unlimited,"[""Comedy""]",NR,2006,null,75
/m/satyam-shivam-sundaram-love-sublime,/m/satyam-shivam-sundaram-love-sublime,Satyam Shivam Sundaram: Love Sublime,"[""Art House & International"",""Drama"",""Romance""]",NR,1978,null,85
/m/afflicted_2013,/m/afflicted_2013,Afflicted,"[""Drama""]",R,2014,83,57
/m/growing_out,/m/growing_out,Growing Out,"[""Comedy"",""Horror""]",NR,2009,null,42
/m/the-mysterious-doctor,/m/the-mysterious-doctor,The Mysterious Doctor,"[""Classics"",""Drama"",""Horror"",""Mystery & Suspense""]",NR,1943,null,17
/m/asylum_blackout,/m/asylum_blackout,Asylum Blackout,"[""Drama"",""Horror"",""Mystery & Suspense""]",NR,2012,null,34
/m/saam-gwok-dzi-gin-lung-se-gap-three-kingdoms-resurrection-of-the-dragon,/m/saam-gwok-dzi-gin-lung-se-gap-three-kingdoms-resurrection-of-the-dragon,Saam gwok dzi gin lung se gap (Three Kingdoms: Resurrection of the Dragon),"[""Action & Adventure"",""Classics"",""Drama""]",R,2008,null,46
/m/winning_london,/m/winning_london,Winning London,"[""Action & Adventure"",""Comedy"",""Kids & Family"",""Mystery & Suspense""]",G,2001,null,56
/m/tales_from_the_golden_age,/m/tales_from_the_golden_age,Tales from the Golden Age,"[""Art House & International"",""Comedy""]",G,2011,91,78
/m/heaven_knows_mr_allison,/m/heaven_knows_mr_allison,Heaven Knows Mr. Allison,"[""Action & Adventure"",""Classics"",""Comedy"",""Drama""]",NR,1957,88,81
/m/1192840-los_muertos,/m/1192840-los_muertos,Los Muertos,"[""Art House & International"",""Drama""]",NR,2004,86,65
/m/cold_hearts,/m/cold_hearts,Cold Hearts,"[""Horror"",""Mystery & Suspense""]",R,2002,null,65
/m/you_cant_take_it_with_you_1938,/m/you_cant_take_it_with_you_1938,You Can't Take It With You,"[""Classics"",""Comedy"",""Romance""]",G,1938,92,88
/m/great_waldo_pepper,/m/great_waldo_pepper,The Great Waldo Pepper,"[""Action & Adventure"",""Drama""]",PG,1975,75,57
/m/grave_of_the_fireflies,/m/grave_of_the_fireflies,Grave of the Fireflies (Hotaru no haka),"[""Animation"",""Anime & Manga"",""Art House & International"",""Drama""]",NR,1988,98,95
/m/shame,/m/shame,Skammen (Shame),"[""Drama""]",R,1968,62,89
/m/shaolin_temple,/m/shaolin_temple,The Shaolin Temple,"[""Action & Adventure"",""Art House & International"",""Drama""]",NR,1982,null,78
/m/couple_in_a_hole,/m/couple_in_a_hole,Couple In A Hole,"[""Art House & International"",""Drama"",""Mystery & Suspense""]",NR,2015,100,34
/m/old-temple-the-purana-mandir,/m/old-temple-the-purana-mandir,The Old Temple (Purana Mandir),"[""Art House & International"",""Horror""]",NR,1984,null,38
/m/1096963-flash,/m/1096963-flash,Flash,"[""Drama"",""Science Fiction & Fantasy"",""Television""]",NR,1997,null,81
/m/xxy,/m/xxy,XXY,"[""Drama""]",NR,2007,84,80
/m/new_best_friend,/m/new_best_friend,New Best Friend,"[""Drama"",""Mystery & Suspense""]",R,2002,5,39
/m/satans_blood,/m/satans_blood,Escalofrío (Satan's Blood),"[""Art House & International"",""Horror""]",NR,1977,null,44
/m/1125810-photographer,/m/1125810-photographer,The Photographer,"[""Comedy"",""Drama""]",R,2000,null,56
/m/strangerland,/m/strangerland,Strangerland,"[""Drama"",""Mystery & Suspense""]",R,2015,41,24
/m/1134776-sniper_3,/m/1134776-sniper_3,Sniper 3,"[""Action & Adventure""]",R,2004,null,43
/m/porn-n-chicken-chicken-club,/m/porn-n-chicken-chicken-club,Porn 'n Chicken (Chicken Club),"[""Comedy"",""Television""]",NR,2002,null,47
/m/home-Aug2008,/m/home-Aug2008,Home,"[""Art House & International"",""Documentary"",""Drama""]",PG,2009,null,65
/m/1019831-star_is_born,/m/1019831-star_is_born,A Star is Born,"[""Drama"",""Musical & Performing Arts"",""Romance""]",R,1976,36,64
/m/1093780-crossing,/m/1093780-crossing,The Crossing,"[""Documentary"",""Drama""]",NR,1999,null,61
/m/something_about_sex,/m/something_about_sex,Denial,"[""Comedy"",""Drama"",""Romance""]",R,1998,null,42
/m/warning_from_space,/m/warning_from_space,Warning from Space,"[""Art House & International"",""Science Fiction & Fantasy""]",NR,1956,null,22
/m/hands_on_a_hard_body,/m/hands_on_a_hard_body,Hands on a Hard Body,"[""Documentary"",""Special Interest""]",PG,1998,84,91
/m/yoga_hosers,/m/yoga_hosers,Yoga Hosers,"[""Action & Adventure"",""Comedy""]",PG-13,2016,22,34
/m/death_note_the_last_name,/m/death_note_the_last_name,Death Note: The Last Name (Desu nôto 2),"[""Action & Adventure"",""Art House & International"",""Drama"",""Mystery & Suspense""]",NR,2008,80,83
/m/blood_oath_1990,/m/blood_oath_1990,Blood Oath (Prisoners of the Sun),"[""Art House & International"",""Drama""]",R,1990,null,42
/m/the_world_2005,/m/the_world_2005,The World,"[""Art House & International"",""Drama""]",NR,2005,70,65
/m/dark_house_2010,/m/dark_house_2010,Dark House,"[""Horror"",""Mystery & Suspense""]",R,2009,null,20
/m/adventures_in_public_school,/m/adventures_in_public_school,Adventures in Public School (Public Schooled),"[""Comedy""]",NR,2018,71,59
/m/10009980-rebound,/m/10009980-rebound,The Rebound,"[""Comedy"",""Romance""]",R,2009,41,46
/m/the_heart_of_man,/m/the_heart_of_man,The Heart of Man,"[""Documentary""]",PG-13,2017,null,96
/m/small_time_2014,/m/small_time_2014,Small Time,"[""Drama""]",R,2014,54,41
/m/head_in_the_clouds,/m/head_in_the_clouds,Head in the Clouds,"[""Action & Adventure"",""Art House & International"",""Drama"",""Romance""]",R,2004,16,61
/m/accidental_love,/m/accidental_love,Accidental Love,"[""Comedy"",""Romance""]",PG-13,2015,9,14
/m/finding_bliss,/m/finding_bliss,Finding Bliss,"[""Comedy"",""Romance""]",R,2009,30,30
/m/to_save_a_life,/m/to_save_a_life,To Save a Life,"[""Drama""]",PG-13,2010,36,82
/m/beyond_our_ken_2004,/m/beyond_our_ken_2004,Beyond Our Ken,"[""Art House & International"",""Drama""]",NR,2004,null,77
/m/1220047-believe_the_eddie_izzard_story,/m/1220047-believe_the_eddie_izzard_story,Believe: The Eddie Izzard Story,"[""Comedy"",""Documentary"",""Special Interest""]",NR,2009,null,70
/m/karz,/m/karz,Karz,"[""Action & Adventure"",""Art House & International"",""Drama"",""Musical & Performing Arts"",""Mystery & Suspense""]",NR,1980,null,90
/m/beneath_the_planet_of_the_apes,/m/beneath_the_planet_of_the_apes,Beneath The Planet Of The Apes,"[""Action & Adventure"",""Science Fiction & Fantasy""]",G,1970,38,38
/m/wilde,/m/wilde,Wilde,"[""Drama""]",R,1998,71,73
/m/the_last_resort_2018,/m/the_last_resort_2018,The Last Resort,"[""Documentary""]",NR,2018,91,86
/m/crazy_in_alabama,/m/crazy_in_alabama,Crazy in Alabama,"[""Comedy"",""Drama""]",PG-13,1999,30,64
/m/big_meat_eater,/m/big_meat_eater,Big Meat Eater,"[""Comedy"",""Cult Movies"",""Horror"",""Musical & Performing Arts"",""Science Fiction & Fantasy""]",R,1982,null,42
/m/blue_like_jazz,/m/blue_like_jazz,Blue Like Jazz,"[""Comedy"",""Drama""]",PG-13,2012,38,63
/m/the_disappearance_1977,/m/the_disappearance_1977,The Disappearance,"[""Action & Adventure"",""Drama"",""Kids & Family"",""Mystery & Suspense""]",R,1977,null,25
/m/sex_with_strangers,/m/sex_with_strangers,Sex with Strangers,"[""Documentary"",""Special Interest""]",NR,2002,39,54
/m/if_these_walls_could_talk,/m/if_these_walls_could_talk,If These Walls Could Talk,"[""Drama"",""Television""]",R,1996,88,74
/m/corporate_animals,/m/corporate_animals,Corporate Animals,"[""Comedy"",""Horror""]",R,2019,27,26
/m/belle_epoque,/m/belle_epoque,Belle Epoque (The Age of Beauty),"[""Art House & International"",""Comedy"",""Drama"",""Romance""]",R,1992,95,78
/m/legendary-weapons-of-china,/m/legendary-weapons-of-china,Legendary Weapons of China,"[""Action & Adventure"",""Art House & International""]",NR,1982,null,69
/m/barbie-in-the-nutcracker,/m/barbie-in-the-nutcracker,Barbie in The Nutcracker,"[""Animation"",""Kids & Family"",""Science Fiction & Fantasy""]",NR,2001,20,58
/m/rage_carrie_2,/m/rage_carrie_2,The Rage: Carrie 2,"[""Horror"",""Mystery & Suspense""]",R,1999,20,33
/m/the_we_and_the_i,/m/the_we_and_the_i,The We and the I,"[""Comedy"",""Drama"",""Science Fiction & Fantasy""]",NR,2013,70,48
/m/double_team,/m/double_team,Double Team,"[""Action & Adventure""]",R,1997,11,25
/m/lady_sings_the_blues,/m/lady_sings_the_blues,Lady Sings the Blues,"[""Classics"",""Drama"",""Musical & Performing Arts""]",R,1972,69,87
/m/la_chienne,/m/la_chienne,La Chienne (The Bitch),"[""Art House & International"",""Drama""]",NR,1931,100,87
/m/the_devils_double,/m/the_devils_double,The Devil's Double,"[""Action & Adventure"",""Drama"",""Mystery & Suspense""]",R,2011,55,64
/m/dear_ex,/m/dear_ex,Dear Ex,"[""Drama"",""Romance""]",NR,2018,89,87
/m/pumping_iron,/m/pumping_iron,Pumping Iron,"[""Documentary"",""Special Interest"",""Sports & Fitness""]",PG,1976,91,84
/m/east_of_havana,/m/east_of_havana,East of Havana,"[""Documentary"",""Musical & Performing Arts"",""Special Interest""]",NR,2007,75,76
/m/1017295-rebecca_of_sunnybrook_farm,/m/1017295-rebecca_of_sunnybrook_farm,Rebecca of Sunnybrook Farm,"[""Classics"",""Comedy"",""Kids & Family"",""Musical & Performing Arts""]",G,1938,null,71
/m/out_of_place_memories_of_edward_said,/m/out_of_place_memories_of_edward_said,Out of Place: Memories of Edward Said,"[""Documentary"",""Special Interest""]",NR,2006,null,50
/m/the-horror-vault-2008,/m/the-horror-vault-2008,The Horror Vault,"[""Horror"",""Mystery & Suspense""]",NR,2008,null,59
/m/great_debaters,/m/great_debaters,The Great Debaters,"[""Drama""]",PG-13,2007,79,86
/m/buen_dia_ramon,/m/buen_dia_ramon,"Buen Dia, Ramon","[""Drama""]",PG-13,2015,100,81
/m/man_with_the_golden_gun,/m/man_with_the_golden_gun,The Man with the Golden Gun,"[""Action & Adventure"",""Drama""]",PG,1974,45,56
/m/martyrs_2016,/m/martyrs_2016,Martyrs,"[""Action & Adventure"",""Drama"",""Horror"",""Mystery & Suspense""]",NR,2016,9,15
/m/881,/m/881,881,"[""Comedy"",""Drama""]",NR,2007,null,68
/m/stevio_oedekerks_the_godthumb_2002,/m/stevio_oedekerks_the_godthumb_2002,Stevio Oedekerk's The Godthumb,"[""Comedy""]",NR,2002,null,65
/m/scream_blacula_scream,/m/scream_blacula_scream,"Scream, Blacula, Scream","[""Action & Adventure"",""Classics"",""Horror""]",PG,1973,29,37
/m/a_christmas_carol_2005,/m/a_christmas_carol_2005,A Christmas Carol,"[""Drama"",""Musical & Performing Arts"",""Science Fiction & Fantasy""]",G,2005,null,61
/m/jesse_james_meets_frankensteins_daughter,/m/jesse_james_meets_frankensteins_daughter,Jesse James Meets Frankenstein's Daughter,"[""Horror"",""Mystery & Suspense"",""Western""]",NR,1965,14,11
/m/whitey_united_states_of_america_v_james_j_bulger,/m/whitey_united_states_of_america_v_james_j_bulger,Whitey: United States of America v. James J. Bulger,"[""Documentary"",""Special Interest""]",R,2014,80,70
/m/dont_worry_he_wont_get_far_on_foot,/m/dont_worry_he_wont_get_far_on_foot,"Don't Worry, He Won't Get Far on Foot","[""Drama""]",R,2018,76,74
/m/1081585-sisters,/m/1081585-sisters,Tale of Two Sisters,"[""Comedy"",""Drama""]",R,1989,null,35
/m/guatemala_when_the_mountains_tremble,/m/guatemala_when_the_mountains_tremble,Guatemala: When the Mountains Tremble,"[""Documentary"",""Musical & Performing Arts"",""Special Interest""]",NR,1999,null,86
/m/the_creeping_garden,/m/the_creeping_garden,The Creeping Garden,"[""Documentary""]",NR,2015,95,60
/m/interstellar_2014,/m/interstellar_2014,Interstellar,"[""Action & Adventure"",""Science Fiction & Fantasy""]",PG-13,2014,72,85
/m/perfect_sense,/m/perfect_sense,Perfect Sense,"[""Drama"",""Mystery & Suspense"",""Romance""]",R,2012,56,59
/m/the_black_stallion_returns,/m/the_black_stallion_returns,The Black Stallion Returns,"[""Action & Adventure"",""Drama"",""Kids & Family""]",PG,1983,20,72
/m/boogie_boy,/m/boogie_boy,Boogie Boy,"[""Action & Adventure"",""Art House & International"",""Drama"",""Mystery & Suspense""]",R,1997,null,25
/m/corky_romano,/m/corky_romano,Corky Romano,"[""Comedy""]",PG-13,2001,7,39
/m/project_x_2011,/m/project_x_2011,Project X,"[""Comedy"",""Drama"",""Science Fiction & Fantasy""]",R,2012,28,61
/m/jab-pyaar-kisise-hata-hai,/m/jab-pyaar-kisise-hata-hai,Jab Pyaar Kisise Hata Hai,"[""Art House & International""]",NR,1998,null,41
/m/laugh_killer_laugh,/m/laugh_killer_laugh,Laugh Killer Laugh,"[""Mystery & Suspense""]",NR,2015,33,29
/m/shirin_in_love_2014,/m/shirin_in_love_2014,Shirin In Love,"[""Comedy"",""Drama"",""Romance""]",NR,2014,21,50
/m/broken_horses,/m/broken_horses,Broken Horses,"[""Action & Adventure"",""Drama""]",R,2015,25,44
/m/13-2010,/m/13-2010,13,"[""Drama"",""Mystery & Suspense""]",R,2011,8,34
/m/stagecoach1986,/m/stagecoach1986,Stagecoach,"[""Action & Adventure"",""Classics"",""Western""]",NR,1966,null,38
/m/pity,/m/pity,Pity,"[""Drama""]",NR,2018,74,61
/m/collaborator,/m/collaborator,Collaborator,"[""Comedy""]",NR,2012,73,62
/m/revolutionary_road,/m/revolutionary_road,Revolutionary Road,"[""Drama""]",R,2008,67,71
/m/kafka,/m/kafka,Kafka,"[""Drama"",""Horror"",""Mystery & Suspense"",""Science Fiction & Fantasy""]",PG-13,1991,52,73
/m/first_daughter,/m/first_daughter,First Daughter,"[""Comedy"",""Drama"",""Romance""]",PG,2004,8,43
/m/howling_iv_the_original_nightmare,/m/howling_iv_the_original_nightmare,Howling IV: The Original Nightmare,"[""Horror""]",R,1988,null,16
/m/red_hook_summer,/m/red_hook_summer,Red Hook Summer,"[""Drama""]",R,2012,58,34
/m/la_chinoise,/m/la_chinoise,La Chinoise,"[""Art House & International"",""Comedy"",""Drama""]",NR,1968,94,73
/m/10011130-polytechnique,/m/10011130-polytechnique,Polytechnique,"[""Drama"",""Horror""]",NR,2009,87,76
/m/transformers_revenge_of_the_fallen,/m/transformers_revenge_of_the_fallen,Transformers: Revenge of the Fallen,"[""Action & Adventure"",""Science Fiction & Fantasy""]",PG-13,2009,20,57
/m/no_stone_unturned,/m/no_stone_unturned,No Stone Unturned,"[""Documentary""]",NR,2017,79,88
/m/i_daniel_blake,/m/i_daniel_blake,"I, Daniel Blake","[""Art House & International"",""Drama""]",R,2017,92,85
/m/clockwork_orange,/m/clockwork_orange,A Clockwork Orange,"[""Classics"",""Drama"",""Mystery & Suspense"",""Science Fiction & Fantasy""]",R,1971,89,93
/m/national_lampoon_presents_electric_apricot_quest_for_festeroo,/m/national_lampoon_presents_electric_apricot_quest_for_festeroo,National Lampoon Presents Electric Apricot: Quest for Festeroo,"[""Comedy"",""Musical & Performing Arts""]",R,2007,null,72
/m/providence,/m/providence,Providence,"[""Drama""]",R,1977,80,88
/m/edge_of_darkness,/m/edge_of_darkness,Edge of Darkness,"[""Drama"",""Mystery & Suspense""]",R,2010,56,49
/m/assault_on_a_queen,/m/assault_on_a_queen,Assault on a Queen,"[""Action & Adventure"",""Classics"",""Drama"",""Mystery & Suspense""]",NR,1966,null,44
/m/manhunt_2013,/m/manhunt_2013,Manhunt,"[""Documentary"",""Special Interest""]",NR,2013,57,70
/m/cult_of_the_cobra,/m/cult_of_the_cobra,Cult of the Cobra,"[""Horror"",""Mystery & Suspense"",""Science Fiction & Fantasy""]",NR,1955,null,24
/m/dragon_tiger_gate,/m/dragon_tiger_gate,Dragon Tiger Gate,"[""Action & Adventure"",""Art House & International"",""Drama"",""Sports & Fitness""]",NR,2006,null,64
/m/the_god_cells,/m/the_god_cells,The God Cells,"[""Documentary""]",NR,2016,57,83
/m/nutcracker_the_motion_picture,/m/nutcracker_the_motion_picture,Nutcracker: The Motion Picture,"[""Kids & Family"",""Musical & Performing Arts""]",G,1986,null,70
/m/jake_squared,/m/jake_squared,Jake Squared,"[""Comedy"",""Drama""]",R,2014,22,37
/m/destiny_has_no_favorites,/m/destiny_has_no_favorites,Destiny Has No Favorites,"[""Art House & International"",""Comedy"",""Drama"",""Television""]",NR,2003,null,43
/m/before-flying-back-to-earth-pries-parskrendant-i-zeme,/m/before-flying-back-to-earth-pries-parskrendant-i-zeme,Before Flying Back to the Earth (Pries parskrendant i zeme),"[""Art House & International"",""Documentary""]",NR,2006,null,88
/m/the_american_scream_2012,/m/the_american_scream_2012,The American Scream,"[""Documentary"",""Special Interest""]",NR,2012,100,69
/m/happily-never-after-2,/m/happily-never-after-2,Happily N'Ever After 2: Snow White - Another Bite @ the Apple,"[""Action & Adventure"",""Animation"",""Kids & Family"",""Science Fiction & Fantasy""]",PG,2009,null,22
/m/jeepers_creepers,/m/jeepers_creepers,Jeepers Creepers,"[""Horror"",""Mystery & Suspense""]",R,2001,46,48
/m/torch_song,/m/torch_song,Torch Song,"[""Classics"",""Drama"",""Musical & Performing Arts"",""Romance""]",NR,1953,null,47
/m/among_the_living,/m/among_the_living,Among the Living,"[""Drama"",""Mystery & Suspense""]",NR,1941,null,50
/m/1177843-1177843-out_of_sight,/m/1177843-1177843-out_of_sight,Lemarit Ain (Out of Sight),"[""Art House & International"",""Drama""]",NR,2006,null,54
/m/santa_fe_trail,/m/santa_fe_trail,Santa Fe Trail,"[""Action & Adventure"",""Classics"",""Drama"",""Western"",""Romance""]",NR,1940,83,52
/m/1209965-tehilim,/m/1209965-tehilim,Tehilim,"[""Art House & International"",""Drama""]",NR,2007,29,36
/m/1000734-amateur,/m/1000734-amateur,The Amateur,"[""Drama"",""Mystery & Suspense""]",R,1982,null,55
/m/lebanon_pa,/m/lebanon_pa,"Lebanon, Pa.","[""Comedy"",""Drama""]",PG-13,2011,50,47
/m/zenon-the-zequel,/m/zenon-the-zequel,Zenon: The Zequel,"[""Action & Adventure"",""Comedy"",""Kids & Family"",""Science Fiction & Fantasy"",""Television""]",NR,2001,null,46
/m/top_knot_detective,/m/top_knot_detective,Top Knot Detective,"[""Action & Adventure"",""Art House & International"",""Comedy""]",NR,2016,100,89
/m/christine_2016,/m/christine_2016,Christine,"[""Drama""]",R,2016,88,71
/m/nationale_7,/m/nationale_7,Uneasy Riders (Nationale 7),"[""Comedy"",""Drama""]",NR,2001,null,80
